ID_cat,subcategoria,ID_subcat,categoria_producto,ID_pro,Nombre,Precio,Precio_unidad,Unidad_medida,Fecha_actual,Marca
169,Vino tinto,557,Vino tinto de mesa,66710,Vino tinto tempranillo Elegido,2.00,2.00,l,2024-06-09,Otras marcas
169,Vino tinto,557,Vino tinto de mesa,37808,Vino tinto Dominio de Borgia,2.70,1.35,l,2024-06-09,Otras marcas
169,Vino tinto,557,Vino tinto de mesa,66960,Vino tinto Masía de Altigón,5.55,1.11,l,2024-06-09,Otras marcas
169,Vino tinto,563,Rioja,66320,Vino tinto D.O Rioja El Coto crianza,6.30,8.40,l,2024-06-09,Otras marcas
169,Vino tinto,563,Rioja,67112,Vino tinto D.O Rioja Comportillo cosecha,2.45,3.27,l,2024-06-09,Otras marcas
169,Vino tinto,563,Rioja,66314,Vino tinto D.O Rioja Cune crianza,6.95,9.27,l,2024-06-09,Otras marcas
169,Vino tinto,563,Rioja,67113,Vino tinto D.O Rioja Comportillo crianza,2.95,3.93,l,2024-06-09,Otras marcas
169,Vino tinto,563,Rioja,66325,Vino tinto D.O Rioja Comportillo reserva,4.10,5.47,l,2024-06-09,Otras marcas
169,Vino tinto,563,Rioja,66346,Vino tinto D.O Rioja Coto de Imaz reserva,8.60,11.47,l,2024-06-09,Otras marcas
169,Vino tinto,566,Castilla la Mancha,37139,Vino tinto D.O La Mancha Fidencio,1.35,1.80,l,2024-06-09,Otras marcas
169,Vino tinto,566,Castilla la Mancha,37134,Vino tinto D.O Valdepeñas Viña Albali crianza,2.70,3.60,l,2024-06-09,Otras marcas
169,Vino tinto,566,Castilla la Mancha,13875,Vino tinto D.O Valdepeñas Pata Negra reserva,2.95,3.93,l,2024-06-09,Otras marcas
169,Vino tinto,566,Castilla la Mancha,35730,Vino tinto D.O Valdepeñas Señorío de los Llanos crianza,2.00,2.67,l,2024-06-09,Otras marcas
169,Vino tinto,566,Castilla la Mancha,37160,Vino tinto D.O Valdepeñas Condado de Egara reserva tempranillo,2.00,2.67,l,2024-06-09,Otras marcas
169,Vino tinto,566,Castilla la Mancha,37164,Vino tinto D.O La Mancha Fidencio crianza,1.65,2.20,l,2024-06-09,Otras marcas
169,Vino tinto,564,Ribera del Duero,37276,Vino tinto D.O Ribera del Duero Abadía Mantrús crianza,4.50,6.00,l,2024-06-09,Otras marcas
169,Vino tinto,564,Ribera del Duero,37277,Vino tinto D.O Ribera del Duero Abadía Mantrús reserva,6.00,8.00,l,2024-06-09,Otras marcas
169,Vino tinto,564,Ribera del Duero,37262,Vino tinto D.O Ribera del Duero Arribeño roble,3.65,4.87,l,2024-06-09,Otras marcas
169,Vino tinto,569,Otros vinos tintos,67024,Vino tinto D.O Campo de Borja Borsao barrica,2.25,3.00,l,2024-06-09,Otras marcas
169,Vino tinto,569,Otros vinos tintos,66673,Vino tinto dulce de aguja Sangue di Giuda Cueva peccato frizzante,3.90,5.20,l,2024-06-09,Otras marcas
169,Vino tinto,569,Otros vinos tintos,37156,Vino tinto tempranillo El Mandamás The Guv'Nor,2.85,3.80,l,2024-06-09,Otras marcas
169,Vino tinto,569,Otros vinos tintos,37005,Vino tinto sin sulfitos añadidos Davida D.O. Navarra,3.90,5.20,l,2024-06-09,Otras marcas
169,Vino tinto,569,Otros vinos tintos,23677,Vino tinto Merlot Mar de Uvas,2.40,3.20,l,2024-06-09,Otras marcas
169,Vino tinto,569,Otros vinos tintos,23676,Vino tinto Syrah Mar de Uvas,2.35,3.13,l,2024-06-09,Otras marcas
169,Vino tinto,569,Otros vinos tintos,66484,Vino tinto D.O. Utiel-Requena Bobal Viñedo antiguo Torre Oria,2.90,3.87,l,2024-06-09,Otras marcas
169,Vino tinto,569,Otros vinos tintos,66349,Vino tinto Caperucita tinta Torre Oria suave,1.95,2.60,l,2024-06-09,Otras marcas
169,Vino tinto,569,Otros vinos tintos,70727,Vino tinto Bobal Para Pecar,2.90,3.87,l,2024-06-09,Otras marcas
169,Vino tinto,569,Otros vinos tintos,66241,Vino tinto D.O Utiel-Requena Torre Oria reserva,2.95,3.93,l,2024-06-09,Otras marcas
169,Vino tinto,569,Otros vinos tintos,66295,Vino tinto D.O Utiel-Requena Torre Oria crianza,2.00,2.67,l,2024-06-09,Otras marcas
169,Vino tinto,569,Otros vinos tintos,37159,Vino tinto Monastrell Torre Oria,2.85,3.80,l,2024-06-09,Otras marcas
86,Cacao soluble y chocolate a la taza,373,Cacao soluble,13204,Cacao soluble instantáneo Nesquik,5.99,5.99,kg,2024-06-09,Otras marcas
86,Cacao soluble y chocolate a la taza,373,Cacao soluble,13216,Cacao soluble instantáneo Nesquik,2.99,7.67,kg,2024-06-09,Otras marcas
86,Cacao soluble y chocolate a la taza,373,Cacao soluble,13006,Cacao soluble 0% azúcares añadidos ColaCao,4.29,13.20,kg,2024-06-09,Otras marcas
86,Cacao soluble y chocolate a la taza,373,Cacao soluble,13021,Cacao soluble ColaCao original,5.69,7.49,kg,2024-06-09,Otras marcas
86,Cacao soluble y chocolate a la taza,373,Cacao soluble,13019,Cacao soluble ColaCao original,3.79,9.90,kg,2024-06-09,Otras marcas
86,Cacao soluble y chocolate a la taza,373,Cacao soluble,13213,Cacao soluble instantáneo Hacendado,3.90,3.90,kg,2024-06-09,Marca blanca
86,Cacao soluble y chocolate a la taza,373,Cacao soluble,35513,Cacao soluble Hacendado,3.65,3.65,kg,2024-06-09,Marca blanca
86,Cacao soluble y chocolate a la taza,373,Cacao soluble,12519,Cacao soluble Hacendado,2.30,4.79,kg,2024-06-09,Marca blanca
86,Cacao soluble y chocolate a la taza,373,Cacao soluble,86469,Cacao soluble ColaCao original,15.99,6.40,kg,2024-06-09,Otras marcas
86,Cacao soluble y chocolate a la taza,373,Cacao soluble,22849,Cacao soluble 0% azúcares añadidos Hacendado,3.35,7.44,kg,2024-06-09,Marca blanca
86,Cacao soluble y chocolate a la taza,373,Cacao soluble,67739,Cacao soluble instantáneo Nesquik,11.99,4.44,kg,2024-06-09,Otras marcas
86,Cacao soluble y chocolate a la taza,373,Cacao soluble,13212,Cacao soluble instantáneo Hacendado,2.50,5.00,kg,2024-06-09,Marca blanca
86,Cacao soluble y chocolate a la taza,373,Cacao soluble,23231,Cacao soluble en sobres Hacendado,1.30,12.04,kg,2024-06-09,Marca blanca
86,Cacao soluble y chocolate a la taza,374,Chocolate a la taza,22580,Cacao puro en polvo La Chocolatera,2.90,10.94,kg,2024-06-09,Otras marcas
86,Cacao soluble y chocolate a la taza,374,Chocolate a la taza,12017,Cacao en polvo a la taza Valor,3.25,6.50,kg,2024-06-09,Otras marcas
86,Cacao soluble y chocolate a la taza,374,Chocolate a la taza,10005,Chocolate líquido a la taza Hacendado,2.20,2.20,l,2024-06-09,Marca blanca
86,Cacao soluble y chocolate a la taza,374,Chocolate a la taza,12585,Cacao en polvo a la taza Hacendado,1.50,3.75,kg,2024-06-09,Marca blanca
81,Café cápsula y monodosis,364,Cápsulas compatibles Nespresso,10350,Café en cápsula extra fuerte Hacendado,3.50,0.18,kg,2024-06-09,Marca blanca
81,Café cápsula y monodosis,364,Cápsulas compatibles Nespresso,10355,Café en cápsula descafeinado Hacendado,3.50,0.18,kg,2024-06-09,Marca blanca
81,Café cápsula y monodosis,364,Cápsulas compatibles Nespresso,10354,Café en cápsula Colombia Hacendado,3.55,0.18,kg,2024-06-09,Marca blanca
81,Café cápsula y monodosis,364,Cápsulas compatibles Nespresso,10352,Café en cápsula espresso Hacendado,3.50,0.18,kg,2024-06-09,Marca blanca
81,Café cápsula y monodosis,364,Cápsulas compatibles Nespresso,10351,Café en cápsula ristretto Hacendado,3.50,0.18,kg,2024-06-09,Marca blanca
81,Café cápsula y monodosis,364,Cápsulas compatibles Nespresso,52774,Café en cápsulas doble espresso Hacendado,3.50,0.18,kg,2024-06-09,Marca blanca
81,Café cápsula y monodosis,364,Cápsulas compatibles Nespresso,13596,Café en cápsula descafeinado espresso Hacendado,3.50,0.18,kg,2024-06-09,Marca blanca
81,Café cápsula y monodosis,365,Cápsulas compatibles Dolce gusto,11931,Café en cápsula espresso intenso Dolce Gusto,4.89,0.31,kg,2024-06-09,Otras marcas
81,Café cápsula y monodosis,365,Cápsulas compatibles Dolce gusto,13636,Café en cápsula extra forte Hacendado,3.10,27.68,kg,2024-06-09,Marca blanca
81,Café cápsula y monodosis,365,Cápsulas compatibles Dolce gusto,13635,Café en cápsula forte Hacendado,3.10,27.68,kg,2024-06-09,Marca blanca
81,Café cápsula y monodosis,365,Cápsulas compatibles Dolce gusto,13634,Café en cápsula classic Hacendado,3.10,27.68,kg,2024-06-09,Marca blanca
81,Café cápsula y monodosis,365,Cápsulas compatibles Dolce gusto,11869,Café en cápsula descafeinado espresso intenso Dolce Gusto,4.89,0.31,kg,2024-06-09,Otras marcas
81,Café cápsula y monodosis,365,Cápsulas compatibles Dolce gusto,11801,Café con leche en cápsula Dolce Gusto,4.89,0.31,kg,2024-06-09,Otras marcas
81,Café cápsula y monodosis,365,Cápsulas compatibles Dolce gusto,67658,Café con leche en cápsula Hacendado,3.10,0.19,kg,2024-06-09,Marca blanca
81,Café cápsula y monodosis,365,Cápsulas compatibles Dolce gusto,11918,Café en cápsula ristretto napoli Dolce Gusto,4.89,0.31,kg,2024-06-09,Otras marcas
81,Café cápsula y monodosis,365,Cápsulas compatibles Dolce gusto,11785,Café en cápsula cortado Dolce Gusto,4.89,0.31,kg,2024-06-09,Otras marcas
81,Café cápsula y monodosis,365,Cápsulas compatibles Dolce gusto,23293,Café en cápsula descafeinado Hacendado,3.10,27.68,kg,2024-06-09,Marca blanca
81,Café cápsula y monodosis,365,Cápsulas compatibles Dolce gusto,67659,Café cortado en cápsula Hacendado,3.10,0.19,kg,2024-06-09,Marca blanca
81,Café cápsula y monodosis,365,Cápsulas compatibles Dolce gusto,23405,Café con leche en cápsula descafeinado Hacendado,3.10,0.19,kg,2024-06-09,Marca blanca
81,Café cápsula y monodosis,365,Cápsulas compatibles Dolce gusto,23404,Cortado en cápsula descafeinado Hacendado,3.10,0.19,kg,2024-06-09,Marca blanca
81,Café cápsula y monodosis,365,Cápsulas compatibles Dolce gusto,22801,Café en cápsula doble espresso Hacendado,3.10,0.19,kg,2024-06-09,Marca blanca
81,Café cápsula y monodosis,365,Cápsulas compatibles Dolce gusto,52775,Café en cápsula cappuccino Hacendado,3.10,0.19,kg,2024-06-09,Marca blanca
81,Café cápsula y monodosis,366,Cápsulas compatibles Tassimo,11873,Café en cápsula espresso Tassimo,5.30,0.33,kg,2024-06-09,Otras marcas
81,Café cápsula y monodosis,366,Cápsulas compatibles Tassimo,11872,Café en cápsula largo Tassimo,5.30,0.33,kg,2024-06-09,Otras marcas
81,Café cápsula y monodosis,366,Cápsulas compatibles Tassimo,11875,Café en cápsula cortado Tassimo,5.30,0.33,kg,2024-06-09,Otras marcas
81,Café cápsula y monodosis,366,Cápsulas compatibles Tassimo,11874,Café en cápsula descafeinado Tassimo,5.30,0.33,kg,2024-06-09,Otras marcas
81,Café cápsula y monodosis,366,Cápsulas compatibles Tassimo,11871,Café con leche en cápsula Tassimo,5.30,0.33,kg,2024-06-09,Otras marcas
81,Café cápsula y monodosis,367,Monodosis,11770,Café monodosis natural Hacendado,2.30,0.07,kg,2024-06-09,Marca blanca
81,Café cápsula y monodosis,367,Monodosis,11730,Café monodosis mezcla Hacendado,2.70,0.08,kg,2024-06-09,Marca blanca
81,Café cápsula y monodosis,367,Monodosis,11732,Café monodosis intenso Hacendado,3.05,0.10,kg,2024-06-09,Marca blanca
81,Café cápsula y monodosis,367,Monodosis,11777,Café monodosis descafeinado natural Hacendado,2.45,0.08,kg,2024-06-09,Marca blanca
83,Café molido y en grano,368,Café molido,11178,Café molido natural Hacendado,3.65,7.30,kg,2024-06-09,Marca blanca
83,Café molido y en grano,368,Café molido,11172,Café molido natural Hacendado,1.85,7.40,kg,2024-06-09,Marca blanca
83,Café molido y en grano,368,Café molido,15922,Café molido mezcla fuerte Hacendado,3.40,6.80,kg,2024-06-09,Marca blanca
83,Café molido y en grano,368,Café molido,15923,Café molido mezcla fuerte Hacendado,1.75,7.00,kg,2024-06-09,Marca blanca
83,Café molido y en grano,368,Café molido,13700,Café molido natural fuerte Hacendado,3.25,6.50,kg,2024-06-09,Marca blanca
83,Café molido y en grano,368,Café molido,11171,Café molido natural fuerte Hacendado,1.65,6.60,kg,2024-06-09,Marca blanca
83,Café molido y en grano,368,Café molido,13593,Café molido descafeinado natural Hacendado,3.60,7.20,kg,2024-06-09,Marca blanca
83,Café molido y en grano,368,Café molido,13592,Café molido descafeinado natural Hacendado,1.85,7.40,kg,2024-06-09,Marca blanca
83,Café molido y en grano,368,Café molido,11719,Café molido descafeinado mezcla Hacendado,3.60,7.20,kg,2024-06-09,Marca blanca
83,Café molido y en grano,368,Café molido,11711,Café molido descafeinado mezcla Hacendado,1.85,7.40,kg,2024-06-09,Marca blanca
83,Café molido y en grano,368,Café molido,11753,Café molido natural Bonka,3.00,12.00,kg,2024-06-09,Otras marcas
83,Café molido y en grano,368,Café molido,11810,Café molido natural Cafés Valiente,3.75,15.00,kg,2024-06-09,Otras marcas
83,Café molido y en grano,368,Café molido,11714,Café molido natural Hacendado Espresso,2.35,9.40,kg,2024-06-09,Marca blanca
83,Café molido y en grano,368,Café molido,11752,Café molido mezcla Hacendado Espresso,2.35,9.40,kg,2024-06-09,Marca blanca
83,Café molido y en grano,368,Café molido,11715,Café molido Colombia Hacendado,3.20,12.80,kg,2024-06-09,Marca blanca
83,Café molido y en grano,368,Café molido,11744,Café molido descafeinado Hacendado Espresso,2.70,10.80,kg,2024-06-09,Marca blanca
83,Café molido y en grano,368,Café molido,11845,Café molido mezcla Marcilla crème express,4.00,16.00,kg,2024-06-09,Otras marcas
83,Café molido y en grano,368,Café molido,11745,Café molido descafeinado Climent,2.40,9.60,kg,2024-06-09,Otras marcas
83,Café molido y en grano,368,Café molido,11740,Café molido natural Climent,2.05,8.20,kg,2024-06-09,Otras marcas
83,Café molido y en grano,369,Café en grano,13594,Café en grano natural Hacendado,8.25,8.25,kg,2024-06-09,Marca blanca
83,Café molido y en grano,369,Café en grano,11007,Café en grano mezcla fuerte Hacendado,8.10,8.10,kg,2024-06-09,Marca blanca
83,Café molido y en grano,369,Café en grano,52491,Café en grano Hacendado descafeinado natural,8.40,8.40,kg,2024-06-09,Marca blanca
83,Café molido y en grano,369,Café en grano,11077,Café en grano extra fuerte Hacendado,7.50,7.50,kg,2024-06-09,Marca blanca
84,Café soluble y otras bebidas,370,Café soluble,22163,Café soluble Classic Hacendado,2.90,14.50,kg,2024-06-09,Marca blanca
84,Café soluble y otras bebidas,370,Café soluble,22718,Café soluble Classic Hacendado,2.10,21.00,kg,2024-06-09,Marca blanca
84,Café soluble y otras bebidas,370,Café soluble,11049,Café soluble clásico Hacendado en sobres,1.00,50.00,kg,2024-06-09,Marca blanca
84,Café soluble y otras bebidas,370,Café soluble,11136,Café soluble natural Nescafé classic,5.95,29.75,kg,2024-06-09,Otras marcas
84,Café soluble y otras bebidas,370,Café soluble,11111,Café soluble natural Nescafé classic,4.30,43.00,kg,2024-06-09,Otras marcas
84,Café soluble y otras bebidas,370,Café soluble,22164,Café soluble descafeinado Hacendado,3.35,16.75,kg,2024-06-09,Marca blanca
84,Café soluble y otras bebidas,370,Café soluble,22719,Café soluble descafeinado Hacendado,2.15,21.50,kg,2024-06-09,Marca blanca
84,Café soluble y otras bebidas,370,Café soluble,11051,Café soluble en sobres descafeinado Hacendado,1.10,55.00,kg,2024-06-09,Marca blanca
84,Café soluble y otras bebidas,370,Café soluble,11101,Café soluble descafeinado Nescafé classic,5.95,29.75,kg,2024-06-09,Otras marcas
84,Café soluble y otras bebidas,370,Café soluble,11104,Café soluble descafeinado Nescafé classic,4.30,43.00,kg,2024-06-09,Otras marcas
84,Café soluble y otras bebidas,370,Café soluble,11123,Café soluble espresso Creme Hacendado,2.65,33.13,kg,2024-06-09,Marca blanca
84,Café soluble y otras bebidas,370,Café soluble,23406,Café soluble cappuccino Hacendado,2.70,10.80,kg,2024-06-09,Marca blanca
84,Café soluble y otras bebidas,370,Café soluble,67660,Café soluble cappuccino caramelo Hacendado,2.95,11.80,kg,2024-06-09,Marca blanca
84,Café soluble y otras bebidas,370,Café soluble,11134,Café soluble cappuccino vienés Hacendado,2.70,9.00,kg,2024-06-09,Marca blanca
84,Café soluble y otras bebidas,370,Café soluble,52732,Café soluble Selection Hacendado,3.25,32.50,kg,2024-06-09,Marca blanca
84,Café soluble y otras bebidas,370,Café soluble,23407,Café soluble cappuccino descafeinado Hacendado,3.10,12.40,kg,2024-06-09,Marca blanca
84,Café soluble y otras bebidas,372,Bebidas frías,10666,Café con leche cappuccino Hacendado,0.75,3.00,l,2024-06-09,Marca blanca
84,Café soluble y otras bebidas,372,Bebidas frías,10642,Café con leche light sin lactosa Hacendado,0.90,3.60,l,2024-06-09,Marca blanca
84,Café soluble y otras bebidas,372,Bebidas frías,10644,Café con leche espresso Hacendado,0.75,3.00,l,2024-06-09,Marca blanca
84,Café soluble y otras bebidas,372,Bebidas frías,10672,Café con leche descafeinado Hacendado,0.80,3.20,l,2024-06-09,Marca blanca
84,Café soluble y otras bebidas,372,Bebidas frías,10361,Horchata fresca Hacendado,1.00,4.00,l,2024-06-09,Marca blanca
84,Café soluble y otras bebidas,371,Otros,10449,Crema de leche para café Campina,1.10,5.50,l,2024-06-09,Otras marcas
84,Café soluble y otras bebidas,371,Otros,11187,Cereales solubles con achicoria Hacendado,2.10,14.00,kg,2024-06-09,Marca blanca
84,Café soluble y otras bebidas,371,Otros,60515,Filtros de café para cafeteras tamaño 2 y 4 Bosque Verde,1.95,0.02,ud,2024-06-09,Marca blanca
88,Té e infusiones,376,Té,13651,Té verde Hacendado,0.75,25.00,kg,2024-06-09,Marca blanca
88,Té e infusiones,376,Té,11054,Té rojo Hacendado,1.15,28.75,kg,2024-06-09,Marca blanca
88,Té e infusiones,376,Té,11433,Té Chai Hacendado,1.40,35.00,kg,2024-06-09,Marca blanca
88,Té e infusiones,376,Té,13657,Té verde con limón Hacendado,1.20,30.00,kg,2024-06-09,Marca blanca
88,Té e infusiones,376,Té,52967,Té negro PG tips,2.60,22.41,kg,2024-06-09,Otras marcas
88,Té e infusiones,376,Té,35727,Té negro con canela Hacendado,1.40,46.67,kg,2024-06-09,Marca blanca
88,Té e infusiones,376,Té,11440,Té matcha en polvo Hacendado,3.20,213.33,kg,2024-06-09,Marca blanca
88,Té e infusiones,376,Té,8804,Té negro Hacendado,0.85,24.29,kg,2024-06-09,Marca blanca
88,Té e infusiones,376,Té,11175,Té verde con hierbabuena Hacendado,1.35,33.75,kg,2024-06-09,Marca blanca
88,Té e infusiones,377,Infusiones,11168,Infusión manzanilla Hacendado,0.55,20.37,kg,2024-06-09,Marca blanca
88,Té e infusiones,377,Infusiones,60671,Infusión Menta Poleo Hacendado,0.65,21.67,kg,2024-06-09,Marca blanca
88,Té e infusiones,377,Infusiones,11431,Infusión Tila Hacendado,0.85,35.42,kg,2024-06-09,Marca blanca
88,Té e infusiones,377,Infusiones,11447,Infusión Cola de caballo Hacendado,1.20,40.00,kg,2024-06-09,Marca blanca
88,Té e infusiones,377,Infusiones,11430,Infusión Manzanilla con anís Hacendado,0.85,32.69,kg,2024-06-09,Marca blanca
88,Té e infusiones,377,Infusiones,11408,Infusión Relax Hacendado,1.05,35.00,kg,2024-06-09,Marca blanca
88,Té e infusiones,377,Infusiones,11470,Infusión Laxsen sabor menta Hacendado,1.20,40.00,kg,2024-06-09,Marca blanca
88,Té e infusiones,377,Infusiones,11453,Infusión Tomillo Hacendado,1.05,43.75,kg,2024-06-09,Marca blanca
88,Té e infusiones,377,Infusiones,11427,Infusión Dormir Hacendado,1.05,35.00,kg,2024-06-09,Marca blanca
88,Té e infusiones,377,Infusiones,13652,Infusión Rooibos cítricos Hacendado,1.15,28.75,kg,2024-06-09,Marca blanca
88,Té e infusiones,377,Infusiones,11426,Infusión Figura Hacendado,1.20,40.00,kg,2024-06-09,Marca blanca
88,Té e infusiones,377,Infusiones,15726,Infusión Digest Hacendado,1.05,26.25,kg,2024-06-09,Marca blanca
88,Té e infusiones,377,Infusiones,8805,Infusión frutos rojos Hacendado,1.40,35.00,kg,2024-06-09,Marca blanca
88,Té e infusiones,377,Infusiones,11400,Infusión Jengibre Hacendado,1.45,36.25,kg,2024-06-09,Marca blanca
88,Té e infusiones,377,Infusiones,11454,Infusión Manzanilla sabor a miel Hacendado,1.15,44.23,kg,2024-06-09,Marca blanca
88,Té e infusiones,377,Infusiones,11438,Infusión Cúrcuma Hacendado,1.40,41.18,kg,2024-06-09,Marca blanca
88,Té e infusiones,377,Infusiones,60672,Infusión Quema grasas Hacendado,1.20,40.00,kg,2024-06-09,Marca blanca
88,Té e infusiones,377,Infusiones,11468,Infusión Hinojo Hacendado,1.20,30.00,kg,2024-06-09,Marca blanca
88,Té e infusiones,377,Infusiones,52607,Infusión manzana y canela Hacendado,1.40,35.00,kg,2024-06-09,Marca blanca
88,Té e infusiones,377,Infusiones,86632,Infusión yerba mate Amanda,2.85,5.70,kg,2024-06-09,Otras marcas
88,Té e infusiones,377,Infusiones,60653,Infusión fría Hacendado con sabor a fresa y hierbabuena,1.45,36.25,kg,2024-06-09,Marca blanca
88,Té e infusiones,377,Infusiones,60651,Infusión fría Hacendado con sabor a piña y coco,1.45,36.25,kg,2024-06-09,Marca blanca
46,Arreglos,289,Arreglos,3497,"Arreglo para puchero vacuno, cerdo y pollo",5.60,5.60,kg,2024-06-09,Otras marcas
46,Arreglos,289,Arreglos,3556,Arreglo para arroz al horno,6.16,7.25,kg,2024-06-09,Otras marcas
46,Arreglos,289,Arreglos,52782,Pelota para cocido de cerdo,2.03,7.25,kg,2024-06-09,Otras marcas
46,Arreglos,289,Arreglos,3496,Hueso vacuno,1.05,4.20,kg,2024-06-09,Otras marcas
46,Arreglos,289,Arreglos,2692,Trozo de vacuno para cocido,3.84,12.79,kg,2024-06-09,Otras marcas
46,Arreglos,289,Arreglos,53011,Compango asturiano,2.60,10.40,kg,2024-06-09,Otras marcas
46,Arreglos,289,Arreglos,58307,Hueso garrón Incarlopsa,1.16,4.00,kg,2024-06-09,Otras marcas
46,Arreglos,289,Arreglos,2690,Osobuco de cerdo,0.89,5.95,kg,2024-06-09,Otras marcas
46,Arreglos,289,Arreglos,2689,Espinazo de cerdo,0.77,4.30,kg,2024-06-09,Otras marcas
46,Arreglos,289,Arreglos,88180,Arreglo para paella con pollo y conejo,6.70,6.70,kg,2024-06-09,Otras marcas
46,Arreglos,289,Arreglos,2854,Cuarto de gallina,2.87,4.78,kg,2024-06-09,Otras marcas
46,Arreglos,289,Arreglos,2851,Manos de cerdo,3.10,6.20,kg,2024-06-09,Otras marcas
46,Arreglos,289,Arreglos,3499,Costilla de vacuno,2.88,11.50,kg,2024-06-09,Otras marcas
46,Arreglos,289,Arreglos,35805,Tocino de cerdo,0.86,4.50,kg,2024-06-09,Otras marcas
46,Arreglos,289,Arreglos,59154,Chorizo asturiano,2.78,11.12,kg,2024-06-09,Otras marcas
46,Arreglos,289,Arreglos,1892,Hueso blanco de cerdo salado,1.49,4.25,kg,2024-06-09,Otras marcas
38,Aves y pollo,282,Pavo y otras aves,2794,Filetes pechuga de pavo,4.80,8.00,kg,2024-06-09,Otras marcas
38,Aves y pollo,282,Pavo y otras aves,4524,Filetes pechuga de pavo Procavi corte fino,5.53,9.70,kg,2024-06-09,Otras marcas
38,Aves y pollo,282,Pavo y otras aves,4523,Chuletas de pavo contramuslo,5.40,7.10,kg,2024-06-09,Otras marcas
38,Aves y pollo,282,Pavo y otras aves,2792,Tacos de pavo,4.44,7.40,kg,2024-06-09,Otras marcas
38,Aves y pollo,282,Pavo y otras aves,25926,Solomillo de pavo,4.74,7.90,kg,2024-06-09,Otras marcas
38,Aves y pollo,282,Pavo y otras aves,2837,Chuletas de pavo al ajillo,4.14,6.90,kg,2024-06-09,Otras marcas
38,Aves y pollo,282,Pavo y otras aves,4156,Brochetas de pavo,4.35,8.70,kg,2024-06-09,Otras marcas
38,Aves y pollo,282,Pavo y otras aves,2836,Pechugas de pavo pimentón,4.81,8.30,kg,2024-06-09,Otras marcas
38,Aves y pollo,282,Pavo y otras aves,4109,Filetes de pavo contramuslo Procavi,3.95,7.90,kg,2024-06-09,Otras marcas
38,Aves y pollo,282,Pavo y otras aves,3508,Codornices abiertas,3.87,12.90,kg,2024-06-09,Otras marcas
38,Aves y pollo,282,Pavo y otras aves,35396,Foie gras de pato fresco Martiko,9.45,70.00,kg,2024-06-09,Otras marcas
38,Aves y pollo,282,Pavo y otras aves,2796,Codornices,4.16,11.90,kg,2024-06-09,Otras marcas
38,Aves y pollo,282,Pavo y otras aves,25629,Magret de pato,9.12,24.00,kg,2024-06-09,Otras marcas
38,Aves y pollo,282,Pavo y otras aves,4384,Medallones solomillo de pavo,3.34,11.15,kg,2024-06-09,Otras marcas
38,Aves y pollo,282,Pavo y otras aves,10000,Medio pollo certificado troceado alimentado con un 50% de maíz,5.41,5.70,kg,2024-06-09,Otras marcas
38,Aves y pollo,281,Pollo,3400,Filetes pechuga de pollo corte fino,4.28,8.55,kg,2024-06-09,Otras marcas
38,Aves y pollo,281,Pollo,2787,Filetes pechuga de pollo,4.81,7.40,kg,2024-06-09,Otras marcas
38,Aves y pollo,281,Pollo,2789,Contramuslos de pollo deshuesados y sin piel,3.91,7.10,kg,2024-06-09,Otras marcas
38,Aves y pollo,281,Pollo,2786,Solomillos de pollo,4.95,8.25,kg,2024-06-09,Otras marcas
38,Aves y pollo,281,Pollo,3682,Pechugas enteras de pollo,6.95,5.79,kg,2024-06-09,Otras marcas
38,Aves y pollo,281,Pollo,3680,Cuartos traseros familiar de pollo,4.88,3.05,kg,2024-06-09,Otras marcas
38,Aves y pollo,281,Pollo,3727,Cuartos traseros de pollo,2.64,3.30,kg,2024-06-09,Otras marcas
38,Aves y pollo,281,Pollo,2788,Muslos de pollo deshuesados con piel,2.88,5.75,kg,2024-06-09,Otras marcas
38,Aves y pollo,281,Pollo,3724,Pechugas enteras de pollo,3.48,6.95,kg,2024-06-09,Otras marcas
38,Aves y pollo,281,Pollo,2779,Medio pollo troceado,3.60,4.00,kg,2024-06-09,Otras marcas
38,Aves y pollo,281,Pollo,35902,Brochetas de pollo,3.14,8.50,kg,2024-06-09,Otras marcas
38,Aves y pollo,281,Pollo,2778,Jamoncitos de pollo,3.04,3.30,kg,2024-06-09,Otras marcas
38,Aves y pollo,281,Pollo,2785,Alas partidas de pollo,3.23,5.39,kg,2024-06-09,Otras marcas
38,Aves y pollo,281,Pollo,2853,Carcasa y espinazo de pollo,1.50,1.50,kg,2024-06-09,Otras marcas
38,Aves y pollo,281,Pollo,21227,Pechugas de pollo marinadas empanadas sin gluten,2.81,7.80,kg,2024-06-09,Otras marcas
38,Aves y pollo,281,Pollo,2791,Filetes pechuga de pollo certificado alimentado con un 50% de maíz,4.50,9.00,kg,2024-06-09,Otras marcas
38,Aves y pollo,281,Pollo,2137,Flautas de pollo y queso,2.00,7.33,kg,2024-06-09,Otras marcas
38,Aves y pollo,281,Pollo,2833,Pechugas de pollo finas hierbas marinadas,4.81,7.40,kg,2024-06-09,Otras marcas
38,Aves y pollo,281,Pollo,2781,Pollo entero,6.17,3.25,kg,2024-06-09,Otras marcas
38,Aves y pollo,281,Pollo,2857,Hígados y corazones de pollo,1.73,3.85,kg,2024-06-09,Otras marcas
38,Aves y pollo,281,Pollo,2783,Cuartos traseros de pollo certificado alimentado con un 50% de maíz,4.41,4.90,kg,2024-06-09,Otras marcas
38,Aves y pollo,281,Pollo,2777,Contramuslos de pollo sin piel,3.92,4.35,kg,2024-06-09,Otras marcas
